SP_CODE;SP_NAME;MN_CODE;MN_NAME;DC_MN_C;DC_NAME;PR_CODE;PR_NAME
30309000;Koingnaas;303;Kamiesberg;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30310000;Leliefontein;303;Kamiesberg;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30311000;Nourivier;303;Kamiesberg;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30312001;Paulshoek;303;Kamiesberg;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30313000;Rooifontein Norap;303;Kamiesberg;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30314000;Soebatsfontein;303;Kamiesberg;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30315000;Spoegrivier;303;Kamiesberg;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30316000;Tweerivier;303;Kamiesberg;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30401000;Brandvlei;304;Hantam;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30402000;Calvinia;304;Hantam;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30402001;Akkerendam Natuurtuin;304;Hantam;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30402002;Newtown;304;Hantam;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30403001;Calvinia;304;Hantam;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30404000;Loeriesfontein;304;Hantam;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30404001;Nuwepos;304;Hantam;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30405000;Nieuwoudtville;304;Hantam;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30405001;Proteaville;304;Hantam;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30501000;Fraserburg;305;Karoo Hoogland;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30501001;Ammerville;305;Karoo Hoogland;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30502001;Fraserburg;305;Karoo Hoogland;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30502002;Sutherland;305;Karoo Hoogland;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30502003;Williston;305;Karoo Hoogland;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30503000;Sutherland;305;Karoo Hoogland;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30504000;Williston;305;Karoo Hoogland;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30504001;Amandelboom;305;Karoo Hoogland;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30601000;Aggeneys;306;Khâi-Ma;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30602001;Kenhardt;306;Khâi-Ma;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30602002;Namakwaland;306;Khâi-Ma;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30602003;Onseepkans Toekennings Gebied;306;Khâi-Ma;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30603000;Onseepkans;306;Khâi-Ma;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30604000;Pella;306;Khâi-Ma;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30605000;Pofadder;306;Khâi-Ma;6;NAMAKWA District Municipality;3;NORTHERN CAPE
30701000;Loxton;307;Ubuntu;7;KAROO District Municipality;3;NORTHERN CAPE
30702000;Masinyausane;307;Ubuntu;7;KAROO District Municipality;3;NORTHERN CAPE
30703000;Richmond;307;Ubuntu;7;KAROO District Municipality;3;NORTHERN CAPE
30704000;Sabelo;307;Ubuntu;7;KAROO District Municipality;3;NORTHERN CAPE
30705001;Carnarvon;307;Ubuntu;7;KAROO District Municipality;3;NORTHERN CAPE
30705002;Fraserburg;307;Ubuntu;7;KAROO District Municipality;3;NORTHERN CAPE
30705003;Richmond;307;Ubuntu;7;KAROO District Municipality;3;NORTHERN CAPE
30705004;Victoria West;307;Ubuntu;7;KAROO District Municipality;3;NORTHERN CAPE
30706000;Victoria West;307;Ubuntu;7;KAROO District Municipality;3;NORTHERN CAPE
30801000;Colesberg;308;Umsombomvu;7;KAROO District Municipality;3;NORTHERN CAPE
30801001;Lowreyville;308;Umsombomvu;7;KAROO District Municipality;3;NORTHERN CAPE
30802000;Kuyasa;308;Umsombomvu;7;KAROO District Municipality;3;NORTHERN CAPE
30803000;Kwazamwxolo;308;Umsombomvu;7;KAROO District Municipality;3;NORTHERN CAPE
30804000;Norvalspont;308;Umsombomvu;7;KAROO District Municipality;3;NORTHERN CAPE
30805000;Noupoort;308;Umsombomvu;7;KAROO District Municipality;3;NORTHERN CAPE
30805001;Eurekaville;308;Umsombomvu;7;KAROO District Municipality;3;NORTHERN CAPE
30806001;Colesberg;308;Umsombomvu;7;KAROO District Municipality;3;NORTHERN CAPE
30806002;Noupoort;308;Umsombomvu;7;KAROO District Municipality;3;NORTHERN CAPE
30901000;Barcelona;309;Emthanjeni;7;KAROO District Municipality;3;NORTHERN CAPE
30901001;Happy Valley;309;Emthanjeni;7;KAROO District Municipality;3;NORTHERN CAPE
30901002;Kareenville;309;Emthanjeni;7;KAROO District Municipality;3;NORTHERN CAPE
30901003;Leeuwenhof;309;Emthanjeni;7;KAROO District Municipality;3;NORTHERN CAPE
30901004;Louisville;309;Emthanjeni;7;KAROO District Municipality;3;NORTHERN CAPE
30901005;New Bright;309;Emthanjeni;7;KAROO District Municipality;3;NORTHERN CAPE
30901006;Sunrise;309;Emthanjeni;7;KAROO District Municipality;3;NORTHERN CAPE
30902000;Britstown;309;Emthanjeni;7;KAROO District Municipality;3;NORTHERN CAPE
30902001;Proteaville;309;Emthanjeni;7;KAROO District Municipality;3;NORTHERN CAPE
30903000;De Aar;309;Emthanjeni;7;KAROO District Municipality;3;NORTHERN CAPE
30903001;Rantsig;309;Emthanjeni;7;KAROO District Municipality;3;NORTHERN CAPE
30903002;Waterdale;309;Emthanjeni;7;KAROO District Municipality;3;NORTHERN CAPE
30904001;Britstown;309;Emthanjeni;7;KAROO District Municipality;3;NORTHERN CAPE
30904002;De Aar;309;Emthanjeni;7;KAROO District Municipality;3;NORTHERN CAPE
30904003;Hanover;309;Emthanjeni;7;KAROO District Municipality;3;NORTHERN CAPE
30905000;Hanover;309;Emthanjeni;7;KAROO District Municipality;3;NORTHERN CAPE
30906000;Mziwabantu;309;Emthanjeni;7;KAROO District Municipality;3;NORTHERN CAPE
30907000;Nompumelelo;309;Emthanjeni;7;KAROO District Municipality;3;NORTHERN CAPE
30908000;Nonzwakazi;309;Emthanjeni;7;KAROO District Municipality;3;NORTHERN CAPE
31001000;Carnarvon;310;Kareeberg;7;KAROO District Municipality;3;NORTHERN CAPE
31001001;Bonteheuwel;310;Kareeberg;7;KAROO District Municipality;3;NORTHERN CAPE
31001002;Die Bult;310;Kareeberg;7;KAROO District Municipality;3;NORTHERN CAPE
31002001;Britstown;310;Kareeberg;7;KAROO District Municipality;3;NORTHERN CAPE
31002002;Carnarvon;310;Kareeberg;7;KAROO District Municipality;3;NORTHERN CAPE
31002003;Prieska;310;Kareeberg;7;KAROO District Municipality;3;NORTHERN CAPE
31002004;Van Wyksvlei;310;Kareeberg;7;KAROO District Municipality;3;NORTHERN CAPE
31002005;Victoria West;310;Kareeberg;7;KAROO District Municipality;3;NORTHERN CAPE
31003000;Van Wyksvlei;310;Kareeberg;7;KAROO District Municipality;3;NORTHERN CAPE
31004000;Vosburg;310;Kareeberg;7;KAROO District Municipality;3;NORTHERN CAPE
31101000;Lukhanyisweni;311;Renosterberg;7;KAROO District Municipality;3;NORTHERN CAPE
31102000;Petrusville;311;Renosterberg;7;KAROO District Municipality;3;NORTHERN CAPE
31103000;Phillipstown;311;Renosterberg;7;KAROO District Municipality;3;NORTHERN CAPE
31103001;Phillipsvale;311;Renosterberg;7;KAROO District Municipality;3;NORTHERN CAPE
31104001;Phillipstown;311;Renosterberg;7;KAROO District Municipality;3;NORTHERN CAPE
31105000;Thembinkosi;311;Renosterberg;7;KAROO District Municipality;3;NORTHERN CAPE
31106000;Vanderkloof;311;Renosterberg;7;KAROO District Municipality;3;NORTHERN CAPE
31201000;Hopetown;312;Thembelihle;7;KAROO District Municipality;3;NORTHERN CAPE
31201001;Steynville;312;Thembelihle;7;KAROO District Municipality;3;NORTHERN CAPE
31202000;Orania;312;Thembelihle;7;KAROO District Municipality;3;NORTHERN CAPE
31203000;Strydenburg;312;Thembelihle;7;KAROO District Municipality;3;NORTHERN CAPE
31203001;Deetlessville;312;Thembelihle;7;KAROO District Municipality;3;NORTHERN CAPE
31204001;Hopetown;312;Thembelihle;7;KAROO District Municipality;3;NORTHERN CAPE
31301000;E'Thembeni;313;Siyathemba;7;KAROO District Municipality;3;NORTHERN CAPE
31302000;Marydale;313;Siyathemba;7;KAROO District Municipality;3;NORTHERN CAPE
31303000;Niekerkshoop;313;Siyathemba;7;KAROO District Municipality;3;NORTHERN CAPE
31304000;Prieska;313;Siyathemba;7;KAROO District Municipality;3;NORTHERN CAPE
31304001;Lemnertsville;313;Siyathemba;7;KAROO District Municipality;3;NORTHERN CAPE
31305001;Hay;313;Siyathemba;7;KAROO District Municipality;3;NORTHERN CAPE
31305002;Prieska;313;Siyathemba;7;KAROO District Municipality;3;NORTHERN CAPE
31306000;Westerberg;313;Siyathemba;7;KAROO District Municipality;3;NORTHERN CAPE
31401000;Breipaal;314;Siyancuma;7;KAROO District Municipality;3;NORTHERN CAPE
31402000;Campbell;314;Siyancuma;7;KAROO District Municipality;3;NORTHERN CAPE
31402001;Campbell;314;Siyancuma;7;KAROO District Municipality;3;NORTHERN CAPE
31403000;Douglas;314;Siyancuma;7;KAROO District Municipality;3;NORTHERN CAPE
31403001;Phelindaba;314;Siyancuma;7;KAROO District Municipality;3;NORTHERN CAPE
31404000;Griekwastad;314;Siyancuma;7;KAROO District Municipality;3;NORTHERN CAPE
31404001;Griekwastad;314;Siyancuma;7;KAROO District Municipality;3;NORTHERN CAPE
31405000;Mathlomola;314;Siyancuma;7;KAROO District Municipality;3;NORTHERN CAPE
31406001;Riet River;314;Siyancuma;7;KAROO District Municipality;3;NORTHERN CAPE
31407001;Schmidtsdrift;314;Siyancuma;7;KAROO District Municipality;3;NORTHERN CAPE
31408001;Hay;314;Siyancuma;7;KAROO District Municipality;3;NORTHERN CAPE
31408002;Herbert;314;Siyancuma;7;KAROO District Municipality;3;NORTHERN CAPE
31501000;Groot Mier;315;Mier;8;SIYANDA District Municipality;3;NORTHERN CAPE
31502001;Gordonia;315;Mier;8;SIYANDA District Municipality;3;NORTHERN CAPE
31503000;Philandersbron;315;Mier;8;SIYANDA District Municipality;3;NORTHERN CAPE
31504000;Rietfontein;315;Mier;8;SIYANDA District Municipality;3;NORTHERN CAPE
31601000;Alheit;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31602000;Augrabies;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31602001;Augrabies;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31603000;Augrabies Mission;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31604000;Bloemsmond;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31605000;Cillie;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31605001;Schroder;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31606001;Gordonia;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31606002;Kenhardt;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31607000;Kakamas;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31608000;Kanoneiland;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31609000;Keimoes;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31609001;Akasia Park Ext 2;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31609002;Akasia Park Ext 3;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31609003;Gardina Ext 6;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31609004;Neilersdrif;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31609005;Walhsig Ext 7;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31610000;Kenhardt;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31610001;Rugseer;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31611000;Lennetsville;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31612000;Louisvale;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31613000;Loxtonberg;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31614000;Lutzburg;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31615000;Marchand;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31615001;Korea-eiland;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31615002;Marchand;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31616000;Raaswater;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31617000;Riemvasmaak;316;Kai !Garib;8;SIYANDA District Municipality;3;NORTHERN CAPE
31701001;Gordonia;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31701002;Klippunt;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31701003;Ses-Brugge;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31702001;Camp Informal;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31703001;Louisvale;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31704000;Karos;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31705000;Klippunt;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31706000;Lambrechtsdrif;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31707000;Leerkrans;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31708000;Paballelo;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31708001;Paballelo;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31709001;Straussburl;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31710001;Swartkop;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31710002;Swartkop;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31711000;Upington;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31711001;Bellvue;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31711002;Blydeverd;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31711003;Die Rand;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31711004;Flora Park;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31711005;Keidebees;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31711006;Laboria;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31711007;Lemoendraai;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31711008;Louisvale;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31711009;Middedorp CBD;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31711010;Middelpos;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31711011;Morning Glory;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31711012;Nuwerus;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31711013;Oosterville;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31711014;Progress;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31711015;Rosedale;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31711016;Rosedale Ext 1;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31711017;Rosedale Ext 2;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31711018;Upington;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31711019;Vaalkroek;317;||Khara Hais;8;SIYANDA District Municipality;3;NORTHERN CAPE
31801001;Boegoeberg;318;!Kheis;8;SIYANDA District Municipality;3;NORTHERN CAPE
31801002;Gannaput;318;!Kheis;8;SIYANDA District Municipality;3;NORTHERN CAPE
31801003;Gordonia;318;!Kheis;8;SIYANDA District Municipality;3;NORTHERN CAPE
31801004;Grootdrink;318;!Kheis;8;SIYANDA District Municipality;3;NORTHERN CAPE
31801005;Kenhardt;318;!Kheis;8;SIYANDA District Municipality;3;NORTHERN CAPE
31801006;Kimberley;318;!Kheis;8;SIYANDA District Municipality;3;NORTHERN CAPE
31801007;Prieska;318;!Kheis;8;SIYANDA District Municipality;3;NORTHERN CAPE
31801008;Wegdraai;318;!Kheis;8;SIYANDA District Municipality;3;NORTHERN CAPE
31802000;Boegoeberg;318;!Kheis;8;SIYANDA District Municipality;3;NORTHERN CAPE
31803000;Gannaput;318;!Kheis;8;SIYANDA District Municipality;3;NORTHERN CAPE
31804000;Groblershoop;318;!Kheis;8;SIYANDA District Municipality;3;NORTHERN CAPE
31805000;Grootdrink;318;!Kheis;8;SIYANDA District Municipality;3;NORTHERN CAPE
31806000;Stutterheim;318;!Kheis;8;SIYANDA District Municipality;3;NORTHERN CAPE
31807000;Wegdraai;318;!Kheis;8;SIYANDA District Municipality;3;NORTHERN CAPE
31901000;Beeshoek;319;Tsantsabane;8;SIYANDA District Municipality;3;NORTHERN CAPE
31901001;Uitsig;319;Tsantsabane;8;SIYANDA District Municipality;3;NORTHERN CAPE
31902000;Boitshoko;319;Tsantsabane;8;SIYANDA District Municipality;3;NORTHERN CAPE
31903000;Ditloung;319;Tsantsabane;8;SIYANDA District Municipality;3;NORTHERN CAPE
31904000;Glosam;319;Tsantsabane;8;SIYANDA District Municipality;3;NORTHERN CAPE
31905000;Goedgedacht;319;Tsantsabane;8;SIYANDA District Municipality;3;NORTHERN CAPE
31906001;Groenwater;319;Tsantsabane;8;SIYANDA District Municipality;3;NORTHERN CAPE
31907000;Olifantshoek;319;Tsantsabane;8;SIYANDA District Municipality;3;NORTHERN CAPE
31908000;Postmasburg;319;Tsantsabane;8;SIYANDA District Municipality;3;NORTHERN CAPE
31908001;Newtown;319;Tsantsabane;8;SIYANDA District Municipality;3;NORTHERN CAPE
31908002;Postdene;319;Tsantsabane;8;SIYANDA District Municipality;3;NORTHERN CAPE
31908003;Vergenoeg;319;Tsantsabane;8;SIYANDA District Municipality;3;NORTHERN CAPE
31909001;Hay;319;Tsantsabane;8;SIYANDA District Municipality;3;NORTHERN CAPE
31909002;Postmasburg;319;Tsantsabane;8;SIYANDA District Municipality;3;NORTHERN CAPE
31910000;Vergenoeg;319;Tsantsabane;8;SIYANDA District Municipality;3;NORTHERN CAPE
32001000;Danielskuil;320;Kgatelopele;8;SIYANDA District Municipality;3;NORTHERN CAPE
32001001;Boplaas;320;Kgatelopele;8;SIYANDA District Municipality;3;NORTHERN CAPE
32001002;Kuilsville;320;Kgatelopele;8;SIYANDA District Municipality;3;NORTHERN CAPE
32002000;Five Mission;320;Kgatelopele;8;SIYANDA District Municipality;3;NORTHERN CAPE
32003001;Barkly West;320;Kgatelopele;8;SIYANDA District Municipality;3;NORTHERN CAPE
32003002;Postmasburg;320;Kgatelopele;8;SIYANDA District Municipality;3;NORTHERN CAPE
32004000;Lime Acres;320;Kgatelopele;8;SIYANDA District Municipality;3;NORTHERN CAPE
32004001;Norfin Village;320;Kgatelopele;8;SIYANDA District Municipality;3;NORTHERN CAPE
32005000;Tlhakalatlou;320;Kgatelopele;8;SIYANDA District Municipality;3;NORTHERN CAPE
32101000;Galeshewe;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101001;Agisanang;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101002;Boikhutsong;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101003;China Square;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101004;Colville;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101005;Galeshewe;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101006;Galeshewe Ext 1;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101007;Galeshewe Ext 2;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101008;Galeshewe Ext 3;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101009;Galeshewe Ext 4;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101010;Galeshewe Ext 5;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101011;Galeshewe Ext 6;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101012;Galeshewe Ext 7;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101013;Galeshewe Proper;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101014;Ipeleng Cell 1;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101015;Ipeleng Cell 2;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101016;Ipopeng;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101017;John Mampe;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101018;John Mampe 1;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101019;John Mampe 2;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101020;Kagiso;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101021;Kutlwanong;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101022;KwaNobantu;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101023;Lathli Mabilo Park;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101024;Mampe Ext 1;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101025;Phomolong;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101026;Phutanang;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101027;Redirile;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101028;Roodepan;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101029;Soul City;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101030;Thambo Square;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101031;Thusano;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101032;Tlhageng;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101033;Tshwaraganyo;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101034;Vergenoeg;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101035;Vergenoeg Ext 1;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101036;Vergenoeg Ext 10;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101037;Vergenoeg Ext 2;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101038;Vergenoeg Ext 3;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101039;Vergenoeg Ext 4;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101040;Vergenoeg Ext 5;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101041;Vergenoeg Ext 6;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101042;Vergenoeg Ext 7;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101043;Vergenoeg Ext 8;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101044;Vergenoeg Ext 9;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
32101045;Witdam;321;Sol Plaatje;9;FRANCES BAARD District Municipality;3;NORTHERN CAPE
